stationen,ort,jahr,niederschlag,lat,lon
ASH,Aesch BL,1964,800.7,47.46666667,7.6
ASH,Aesch BL,1965,1258.8,47.46666667,7.6
ASH,Aesch BL,1966,1004.8,47.46666667,7.6
ASH,Aesch BL,1967,884.4,47.46666667,7.6
ASH,Aesch BL,1968,1023,47.46666667,7.6
ASH,Aesch BL,1969,1017.7,47.46666667,7.6
ASH,Aesch BL,1970,1042.8,47.46666667,7.6
ASH,Aesch BL,1971,779.4,47.46666667,7.6
ASH,Aesch BL,1972,830.2,47.46666667,7.6
ASH,Aesch BL,1973,1016.3,47.46666667,7.6
ASH,Aesch BL,1974,924.5,47.46666667,7.6
ASH,Aesch BL,1975,986.7,47.46666667,7.6
ASH,Aesch BL,1976,715.4,47.46666667,7.6
ASH,Aesch BL,1977,1188.8,47.46666667,7.6
ASH,Aesch BL,1978,953.7,47.46666667,7.6
ASH,Aesch BL,1979,1119,47.46666667,7.6
ASH,Aesch BL,1980,932.5,47.46666667,7.6
ASH,Aesch BL,1981,1225.6,47.46666667,7.6
ASH,Aesch BL,1982,1174.5,47.46666667,7.6
ASH,Aesch BL,1983,971.9,47.46666667,7.6
ASH,Aesch BL,1984,891.4,47.46666667,7.6
ASH,Aesch BL,1985,746.2,47.46666667,7.6
ASH,Aesch BL,1986,1041.4,47.46666667,7.6
ASH,Aesch BL,1987,1111.3,47.46666667,7.6
ASH,Aesch BL,1988,1026.7,47.46666667,7.6
ASH,Aesch BL,1989,701.5,47.46666667,7.6
ASH,Aesch BL,1990,971,47.46666667,7.6
ASH,Aesch BL,1991,846.9,47.46666667,7.6
ASH,Aesch BL,1992,983.3,47.46666667,7.6
ASH,Aesch BL,1993,841.5,47.46666667,7.6
ASH,Aesch BL,1994,1047.3,47.46666667,7.6
SOAET,Aetigkofen,2017,705.2,47.13333333,7.466666667
SOAET,Aetigkofen,2018,832.6,47.13333333,7.466666667
SOAET,Aetigkofen,2019,889.1,47.13333333,7.466666667
SOAET,Aetigkofen,2020,782.2,47.13333333,7.466666667
SOAET,Aetigkofen,2021,,47.13333333,7.466666667
SOAET,Aetigkofen,2022,800.4,47.13333333,7.466666667
AFT,Affeltrangen,1930,1257.7,47.53333333,9.016666667
AFT,Affeltrangen,1931,1175.8,47.53333333,9.016666667
AFT,Affeltrangen,1932,1002.2,47.53333333,9.016666667
AFT,Affeltrangen,1933,975.3,47.53333333,9.016666667
AFT,Affeltrangen,1934,816.4,47.53333333,9.016666667
AFT,Affeltrangen,1935,1030.6,47.53333333,9.016666667
AFT,Affeltrangen,1936,1155.4,47.53333333,9.016666667
AFT,Affeltrangen,1937,1036,47.53333333,9.016666667
AFT,Affeltrangen,1938,1101.4,47.53333333,9.016666667
AFT,Affeltrangen,1939,1256.1,47.53333333,9.016666667
AFT,Affeltrangen,1940,1378.2,47.53333333,9.016666667
AFT,Affeltrangen,1941,968.3,47.53333333,9.016666667
AFT,Affeltrangen,1942,883,47.53333333,9.016666667
AFT,Affeltrangen,1943,644.1,47.53333333,9.016666667
AFT,Affeltrangen,1944,1015.5,47.53333333,9.016666667
AFT,Affeltrangen,1945,943.5,47.53333333,9.016666667
AFT,Affeltrangen,1946,883.2,47.53333333,9.016666667
AFT,Affeltrangen,1947,836,47.53333333,9.016666667
AFT,Affeltrangen,1948,838.1,47.53333333,9.016666667
AFT,Affeltrangen,1949,553.4,47.53333333,9.016666667
AFT,Affeltrangen,1950,1035.3,47.53333333,9.016666667
AFT,Affeltrangen,1951,966.3,47.53333333,9.016666667
AFT,Affeltrangen,1952,1045.7,47.53333333,9.016666667
AFT,Affeltrangen,1953,800.5,47.53333333,9.016666667
AFT,Affeltrangen,1954,997.4,47.53333333,9.016666667
AFT,Affeltrangen,1955,986.7,47.53333333,9.016666667
AFT,Affeltrangen,1956,984.5,47.53333333,9.016666667
AFT,Affeltrangen,1957,820.3,47.53333333,9.016666667
AFT,Affeltrangen,1958,1152.7,47.53333333,9.016666667
AFT,Affeltrangen,1959,880.7,47.53333333,9.016666667
AFT,Affeltrangen,1960,1082.4,47.53333333,9.016666667
AFT,Affeltrangen,1961,959.8,47.53333333,9.016666667
AFT,Affeltrangen,1962,774.6,47.53333333,9.016666667
AFT,Affeltrangen,1963,935,47.53333333,9.016666667
AFT,Affeltrangen,1964,896.2,47.53333333,9.016666667
AFT,Affeltrangen,1965,1336.4,47.53333333,9.016666667
AFT,Affeltrangen,1966,1171,47.53333333,9.016666667
AFT,Affeltrangen,1967,933,47.53333333,9.016666667
AFT,Affeltrangen,1968,983.3,47.53333333,9.016666667
AFT,Affeltrangen,1969,852.2,47.53333333,9.016666667
AFT,Affeltrangen,1970,1014.3,47.53333333,9.016666667
AFT,Affeltrangen,1971,782.4,47.53333333,9.016666667
AFT,Affeltrangen,1972,846.6,47.53333333,9.016666667
AFT,Affeltrangen,1973,778.5,47.53333333,9.016666667
AFT,Affeltrangen,1974,951,47.53333333,9.016666667
AFT,Affeltrangen,1975,982.3,47.53333333,9.016666667
AFT,Affeltrangen,1976,823.5,47.53333333,9.016666667
AFT,Affeltrangen,1977,1020.4,47.53333333,9.016666667
AFT,Affeltrangen,1978,1078.2,47.53333333,9.016666667
AFT,Affeltrangen,1979,1097.6,47.53333333,9.016666667
AFT,Affeltrangen,1980,985.3,47.53333333,9.016666667
AFT,Affeltrangen,1981,1130.4,47.53333333,9.016666667
AFT,Affeltrangen,1982,1095.2,47.53333333,9.016666667
AFT,Affeltrangen,1983,966.1,47.53333333,9.016666667
AFT,Affeltrangen,1984,950.5,47.53333333,9.016666667
AFT,Affeltrangen,1985,866.9,47.53333333,9.016666667
AFT,Affeltrangen,1986,1027.4,47.53333333,9.016666667
AFT,Affeltrangen,1987,979.8,47.53333333,9.016666667
AFT,Affeltrangen,1988,1178.8,47.53333333,9.016666667
AFT,Affeltrangen,1989,884.1,47.53333333,9.016666667
AFT,Affeltrangen,1990,937.9,47.53333333,9.016666667
AFT,Affeltrangen,1991,864.7,47.53333333,9.016666667
AFT,Affeltrangen,1992,895.2,47.53333333,9.016666667
AFT,Affeltrangen,1993,1057.9,47.53333333,9.016666667
AFT,Affeltrangen,1994,1131.5,47.53333333,9.016666667
AFT,Affeltrangen,1995,1306.7,47.53333333,9.016666667
AFT,Affeltrangen,1996,1065.6,47.53333333,9.016666667
AFT,Affeltrangen,1997,831.7,47.53333333,9.016666667
AFT,Affeltrangen,1998,1040.2,47.53333333,9.016666667
AFT,Affeltrangen,1999,1393,47.53333333,9.016666667
AFT,Affeltrangen,2000,1118.2,47.53333333,9.016666667
AFT,Affeltrangen,2001,1333.7,47.53333333,9.016666667
AFT,Affeltrangen,2002,1223.8,47.53333333,9.016666667
AFT,Affeltrangen,2003,875.4,47.53333333,9.016666667
AFT,Affeltrangen,2004,953,47.53333333,9.016666667
AFT,Affeltrangen,2005,980.7,47.53333333,9.016666667
AFT,Affeltrangen,2006,1000.7,47.53333333,9.016666667
AFT,Affeltrangen,2007,1114.4,47.53333333,9.016666667
AFT,Affeltrangen,2008,982.2,47.53333333,9.016666667
AFT,Affeltrangen,2009,1026.4,47.53333333,9.016666667
AFT,Affeltrangen,2010,1071.7,47.53333333,9.016666667
AFT,Affeltrangen,2011,934.1,47.53333333,9.016666667
AFT,Affeltrangen,2012,1129.1,47.53333333,9.016666667
AFT,Affeltrangen,2013,1012.9,47.53333333,9.016666667
AFT,Affeltrangen,2014,1052.3,47.53333333,9.016666667
AFT,Affeltrangen,2015,920.7,47.53333333,9.016666667
AFT,Affeltrangen,2016,1125.6,47.53333333,9.016666667
AFT,Affeltrangen,2017,919.2,47.53333333,9.016666667
AFT,Affeltrangen,2018,735.4,47.53333333,9.016666667
AFT,Affeltrangen,2019,1105,47.53333333,9.016666667
AFT,Affeltrangen,2020,923.2,47.53333333,9.016666667
AFT,Affeltrangen,2021,1202,47.53333333,9.016666667
AFT,Affeltrangen,2022,875.1,47.53333333,9.016666667
AIE,Affoltern i. E.,1930,1419.6,47.06666667,7.733333333
AIE,Affoltern i. E.,1931,1264.9,47.06666667,7.733333333
AIE,Affoltern i. E.,1932,1083.8,47.06666667,7.733333333
AIE,Affoltern i. E.,1933,966.4,47.06666667,7.733333333
AIE,Affoltern i. E.,1934,991.4,47.06666667,7.733333333
AIE,Affoltern i. E.,1935,1394,47.06666667,7.733333333
AIE,Affoltern i. E.,1936,1358.5,47.06666667,7.733333333
AIE,Affoltern i. E.,1937,1279.5,47.06666667,7.733333333
AIE,Affoltern i. E.,1938,1150,47.06666667,7.733333333
AIE,Affoltern i. E.,1939,1435.4,47.06666667,7.733333333
AIE,Affoltern i. E.,1940,1472,47.06666667,7.733333333
AIE,Affoltern i. E.,1941,1117.3,47.06666667,7.733333333
AIE,Affoltern i. E.,1942,941.8,47.06666667,7.733333333
AIE,Affoltern i. E.,1943,913.7,47.06666667,7.733333333
AIE,Affoltern i. E.,1944,1401.4,47.06666667,7.733333333
AIE,Affoltern i. E.,1945,1190.6,47.06666667,7.733333333
AIE,Affoltern i. E.,1946,1263.7,47.06666667,7.733333333
AIE,Affoltern i. E.,1947,867.1,47.06666667,7.733333333
AIE,Affoltern i. E.,1948,1188.2,47.06666667,7.733333333
AIE,Affoltern i. E.,1949,838.3,47.06666667,7.733333333
AIE,Affoltern i. E.,1950,1325.8,47.06666667,7.733333333
AIE,Affoltern i. E.,1951,1176.7,47.06666667,7.733333333
AIE,Affoltern i. E.,1952,1378.9,47.06666667,7.733333333
AIE,Affoltern i. E.,1953,837.9,47.06666667,7.733333333
AIE,Affoltern i. E.,1954,1188.3,47.06666667,7.733333333
AIE,Affoltern i. E.,1955,1138.5,47.06666667,7.733333333
AIE,Affoltern i. E.,1956,1077.8,47.06666667,7.733333333
AIE,Affoltern i. E.,1957,1022.3,47.06666667,7.733333333
AIE,Affoltern i. E.,1958,1179.3,47.06666667,7.733333333
AIE,Affoltern i. E.,1959,911.5,47.06666667,7.733333333
AIE,Affoltern i. E.,1960,1181.1,47.06666667,7.733333333
AIE,Affoltern i. E.,1961,998.8,47.06666667,7.733333333
AIE,Affoltern i. E.,1962,859.7,47.06666667,7.733333333
AIE,Affoltern i. E.,1963,1129,47.06666667,7.733333333
AIE,Affoltern i. E.,1964,962.2,47.06666667,7.733333333
AIE,Affoltern i. E.,1965,1415.6,47.06666667,7.733333333
AIE,Affoltern i. E.,1966,1155,47.06666667,7.733333333
AIE,Affoltern i. E.,1967,929.5,47.06666667,7.733333333
AIE,Affoltern i. E.,1968,1266.6,47.06666667,7.733333333
AIE,Affoltern i. E.,1969,995.9,47.06666667,7.733333333
AIE,Affoltern i. E.,1970,1165.9,47.06666667,7.733333333
AIE,Affoltern i. E.,1971,909.2,47.06666667,7.733333333
AIE,Affoltern i. E.,1972,1029.8,47.06666667,7.733333333
AIE,Affoltern i. E.,1973,979.1,47.06666667,7.733333333
AIE,Affoltern i. E.,1974,1077.9,47.06666667,7.733333333
AIE,Affoltern i. E.,1975,1222.5,47.06666667,7.733333333
AIE,Affoltern i. E.,1976,875.2,47.06666667,7.733333333
AIE,Affoltern i. E.,1977,1305.7,47.06666667,7.733333333
AIE,Affoltern i. E.,1978,1292.9,47.06666667,7.733333333
AIE,Affoltern i. E.,1979,1406.6,47.06666667,7.733333333
AIE,Affoltern i. E.,1980,1408.3,47.06666667,7.733333333
AIE,Affoltern i. E.,1981,1588.5,47.06666667,7.733333333
AIE,Affoltern i. E.,1982,1430,47.06666667,7.733333333
AIE,Affoltern i. E.,1983,1276.8,47.06666667,7.733333333
AIE,Affoltern i. E.,1984,1352.2,47.06666667,7.733333333
AIE,Affoltern i. E.,1985,1126.8,47.06666667,7.733333333
AIE,Affoltern i. E.,1986,1463.4,47.06666667,7.733333333
AIE,Affoltern i. E.,1987,1367.6,47.06666667,7.733333333
AIE,Affoltern i. E.,1988,1257.3,47.06666667,7.733333333
AIE,Affoltern i. E.,1989,910.5,47.06666667,7.733333333
AIE,Affoltern i. E.,1990,1288.3,47.06666667,7.733333333
AIE,Affoltern i. E.,1991,1017.5,47.06666667,7.733333333
AIE,Affoltern i. E.,1992,1134.2,47.06666667,7.733333333
AIE,Affoltern i. E.,1993,1262.3,47.06666667,7.733333333
AIE,Affoltern i. E.,1994,1169.6,47.06666667,7.733333333
AIE,Affoltern i. E.,1995,1356.5,47.06666667,7.733333333
AIE,Affoltern i. E.,1996,1063.7,47.06666667,7.733333333
AIE,Affoltern i. E.,1997,1034.8,47.06666667,7.733333333
AIE,Affoltern i. E.,1998,1093.3,47.06666667,7.733333333
AIE,Affoltern i. E.,1999,1466.5,47.06666667,7.733333333
AIE,Affoltern i. E.,2000,1063.3,47.06666667,7.733333333
AIE,Affoltern i. E.,2001,1495.2,47.06666667,7.733333333
AIE,Affoltern i. E.,2002,1447.8,47.06666667,7.733333333
AIE,Affoltern i. E.,2003,895.1,47.06666667,7.733333333
AIE,Affoltern i. E.,2004,1220.3,47.06666667,7.733333333
AIE,Affoltern i. E.,2005,1154,47.06666667,7.733333333
AIE,Affoltern i. E.,2006,1512.8,47.06666667,7.733333333
AIE,Affoltern i. E.,2007,1434.4,47.06666667,7.733333333
AIE,Affoltern i. E.,2008,1166.3,47.06666667,7.733333333
AIE,Affoltern i. E.,2009,1138.6,47.06666667,7.733333333
AIE,Affoltern i. E.,2010,1219.9,47.06666667,7.733333333
AIE,Affoltern i. E.,2011,950.6,47.06666667,7.733333333
AIE,Affoltern i. E.,2012,1407.3,47.06666667,7.733333333
AIE,Affoltern i. E.,2013,1387.3,47.06666667,7.733333333
AIE,Affoltern i. E.,2014,1252.8,47.06666667,7.733333333
AIE,Affoltern i. E.,2015,953.8,47.06666667,7.733333333
AIE,Affoltern i. E.,2016,1278.8,47.06666667,7.733333333
AIE,Affoltern i. E.,2017,1065,47.06666667,7.733333333
AIE,Affoltern i. E.,2018,867,47.06666667,7.733333333
AIE,Affoltern i. E.,2019,1053.1,47.06666667,7.733333333
AIE,Affoltern i. E.,2020,1042.6,47.06666667,7.733333333
AIE,Affoltern i. E.,2021,1277.9,47.06666667,7.733333333
AIE,Affoltern i. E.,2022,988.5,47.06666667,7.733333333
AHO,Ahorn / Kammenhütte,1972,1511.8,47.05,7.866666667
AHO,Ahorn / Kammenhütte,1973,1501.8,47.05,7.866666667
AHO,Ahorn / Kammenhütte,1974,1485.9,47.05,7.866666667
AHO,Ahorn / Kammenhütte,1975,1492.7,47.05,7.866666667
AHO,Ahorn / Kammenhütte,1976,1159.3,47.05,7.866666667
AHO,Ahorn / Kammenhütte,1977,1743.9,47.05,7.866666667
AHO,Ahorn / Kammenhütte,1978,1703.4,47.05,7.866666667
AHO,Ahorn / Kammenhütte,1979,1855.5,47.05,7.866666667
AHO,Ahorn / Kammenhütte,1980,1745.2,47.05,7.866666667
AHO,Ahorn / Kammenhütte,1981,1811.1,47.05,7.866666667
AHO,Ahorn / Kammenhütte,1982,1664,47.05,7.866666667
AHO,Ahorn / Kammenhütte,1983,1438.5,47.05,7.866666667
AHO,Ahorn / Kammenhütte,1984,1553.8,47.05,7.866666667
AHO,Ahorn / Kammenhütte,1985,1442.9,47.05,7.866666667
AHO,Ahorn / Kammenhütte,1986,1838.7,47.05,7.866666667
AHO,Ahorn / Kammenhütte,1987,1706.1,47.05,7.866666667
AHO,Ahorn / Kammenhütte,1988,1783.9,47.05,7.866666667
AHO,Ahorn / Kammenhütte,1989,1259.1,47.05,7.866666667
AHO,Ahorn / Kammenhütte,1990,1738.9,47.05,7.866666667
AHO,Ahorn / Kammenhütte,1991,1264.9,47.05,7.866666667
AHO,Ahorn / Kammenhütte,1992,1439.7,47.05,7.866666667
AHO,Ahorn / Kammenhütte,1993,1522.2,47.05,7.866666667
AHO,Ahorn / Kammenhütte,1994,1599.9,47.05,7.866666667
AHO,Ahorn / Kammenhütte,1995,1837.8,47.05,7.866666667
AHO,Ahorn / Kammenhütte,1996,1392.9,47.05,7.866666667
AHO,Ahorn / Kammenhütte,1997,1357.9,47.05,7.866666667
AHO,Ahorn / Kammenhütte,1998,1393.3,47.05,7.866666667
AIG,Aigle,1981,1158.2,46.33333333,6.916666667
AIG,Aigle,1982,966.5,46.33333333,6.916666667
AIG,Aigle,1983,1033.9,46.33333333,6.916666667
AIG,Aigle,1984,905.6,46.33333333,6.916666667
AIG,Aigle,1985,1033.4,46.33333333,6.916666667
AIG,Aigle,1986,1192.5,46.33333333,6.916666667
AIG,Aigle,1987,1065.3,46.33333333,6.916666667
AIG,Aigle,1988,1131.7,46.33333333,6.916666667
AIG,Aigle,1989,751.9,46.33333333,6.916666667
AIG,Aigle,1990,1128.6,46.33333333,6.916666667
AIG,Aigle,1991,856.2,46.33333333,6.916666667
AIG,Aigle,1992,1145.6,46.33333333,6.916666667
AIG,Aigle,1993,1040.7,46.33333333,6.916666667
AIG,Aigle,1994,1015.6,46.33333333,6.916666667
AIG,Aigle,1995,1277.5,46.33333333,6.916666667
AIG,Aigle,1996,1003.2,46.33333333,6.916666667
AIG,Aigle,1997,954.1,46.33333333,6.916666667
AIG,Aigle,1998,923.9,46.33333333,6.916666667
AIG,Aigle,1999,1204.5,46.33333333,6.916666667
AIG,Aigle,2000,841.6,46.33333333,6.916666667
AIG,Aigle,2001,1233.3,46.33333333,6.916666667
AIG,Aigle,2002,1082.2,46.33333333,6.916666667
AIG,Aigle,2003,756,46.33333333,6.916666667
AIG,Aigle,2004,957.1,46.33333333,6.916666667
AIG,Aigle,2005,866,46.33333333,6.916666667
AIG,Aigle,2006,1155.3,46.33333333,6.916666667
AIG,Aigle,2007,1188.2,46.33333333,6.916666667
AIG,Aigle,2008,880.7,46.33333333,6.916666667
AIG,Aigle,2009,844,46.33333333,6.916666667
AIG,Aigle,2010,751.8,46.33333333,6.916666667
AIG,Aigle,2011,863.1,46.33333333,6.916666667
AIG,Aigle,2012,1008.7,46.33333333,6.916666667
AIG,Aigle,2013,1118,46.33333333,6.916666667
AIG,Aigle,2014,1114.1,46.33333333,6.916666667
AIG,Aigle,2015,861.1,46.33333333,6.916666667
AIG,Aigle,2016,1026.2,46.33333333,6.916666667
AIG,Aigle,2017,860.9,46.33333333,6.916666667
AIG,Aigle,2018,817.6,46.33333333,6.916666667
AIG,Aigle,2019,1015.1,46.33333333,6.916666667
AIG,Aigle,2020,869.6,46.33333333,6.916666667
AIG,Aigle,2021,1100.1,46.33333333,6.916666667
AIG,Aigle,2022,769.6,46.33333333,6.916666667
AIR,Airolo,1930,1534.1,46.53333333,8.6
AIR,Airolo,1931,1651,46.53333333,8.6
AIR,Airolo,1932,2094.6,46.53333333,8.6
AIR,Airolo,1933,1574.1,46.53333333,8.6
AIR,Airolo,1934,1601.4,46.53333333,8.6
AIR,Airolo,1935,2314.4,46.53333333,8.6
AIR,Airolo,1936,1678.9,46.53333333,8.6
AIR,Airolo,1937,2021.9,46.53333333,8.6
AIR,Airolo,1938,1405.5,46.53333333,8.6
AIR,Airolo,1939,2293.3,46.53333333,8.6
AIR,Airolo,1940,1726.3,46.53333333,8.6
AIR,Airolo,1941,1488,46.53333333,8.6
AIR,Airolo,1942,1580.4,46.53333333,8.6
AIR,Airolo,1943,1220.3,46.53333333,8.6
AIR,Airolo,1944,1291.8,46.53333333,8.6
AIR,Airolo,1945,1218.8,46.53333333,8.6
AIR,Airolo,1946,1755.1,46.53333333,8.6
AIR,Airolo,1947,1477.7,46.53333333,8.6
AIR,Airolo,1948,1589.2,46.53333333,8.6
AIR,Airolo,1949,1138.8,46.53333333,8.6
AIR,Airolo,1950,1767.9,46.53333333,8.6
AIR,Airolo,1951,2360.2,46.53333333,8.6
AIR,Airolo,1952,1607.9,46.53333333,8.6
AIR,Airolo,1953,1357.5,46.53333333,8.6
AIR,Airolo,1954,1953,46.53333333,8.6
AIR,Airolo,1955,1282.3,46.53333333,8.6
AIR,Airolo,1956,1682.4,46.53333333,8.6
AIR,Airolo,1957,1582.6,46.53333333,8.6
AIR,Airolo,1958,2089.6,46.53333333,8.6
AIR,Airolo,1959,1265.3,46.53333333,8.6
AIR,Airolo,1960,2136.9,46.53333333,8.6
AIR,Airolo,1961,1326.9,46.53333333,8.6
AIR,Airolo,1962,1051.1,46.53333333,8.6
AIR,Airolo,1963,1687.7,46.53333333,8.6
AIR,Airolo,1964,1153.9,46.53333333,8.6
AIR,Airolo,1965,1611.9,46.53333333,8.6
AIR,Airolo,1966,1565.1,46.53333333,8.6
AIR,Airolo,1967,1433.2,46.53333333,8.6
AIR,Airolo,1968,1946.6,46.53333333,8.6
AIR,Airolo,1969,1238.4,46.53333333,8.6
AIR,Airolo,1970,1542.5,46.53333333,8.6
AIR,Airolo,1971,1321.4,46.53333333,8.6
AIR,Airolo,1972,1472.7,46.53333333,8.6
AIR,Airolo,1973,1338.1,46.53333333,8.6
AIR,Airolo,1974,1444.1,46.53333333,8.6
AIR,Airolo,1975,1622,46.53333333,8.6
AIR,Airolo,1976,1731.2,46.53333333,8.6
AIR,Airolo,1977,2368.8,46.53333333,8.6
AIR,Airolo,1978,1555.4,46.53333333,8.6
AIR,Airolo,1979,1882.1,46.53333333,8.6
AIR,Airolo,1980,1285.8,46.53333333,8.6
AIR,Airolo,1981,2195.8,46.53333333,8.6
AIR,Airolo,1982,1591,46.53333333,8.6
AIR,Airolo,1983,1916.5,46.53333333,8.6
AIR,Airolo,1984,1738.4,46.53333333,8.6
AIR,Airolo,1985,1332.1,46.53333333,8.6
AIR,Airolo,1986,1845,46.53333333,8.6
AIR,Airolo,1987,2280.3,46.53333333,8.6
AIR,Airolo,1988,2036.9,46.53333333,8.6
AIR,Airolo,1989,1220,46.53333333,8.6
AIR,Airolo,1990,1478.3,46.53333333,8.6
AIR,Airolo,1991,1668.9,46.53333333,8.6
AIR,Airolo,1992,1614.2,46.53333333,8.6
AIR,Airolo,1993,2372.5,46.53333333,8.6
AIR,Airolo,1994,1589.2,46.53333333,8.6
AIR,Airolo,1995,1418,46.53333333,8.6
AIR,Airolo,1996,1874.4,46.53333333,8.6
AIR,Airolo,1997,1552.9,46.53333333,8.6
AIR,Airolo,1998,1590.7,46.53333333,8.6
AIR,Airolo,1999,2134.8,46.53333333,8.6
AIR,Airolo,2000,2381.7,46.53333333,8.6
AIR,Airolo,2001,1620.9,46.53333333,8.6
AIR,Airolo,2002,2140.4,46.53333333,8.6
AIR,Airolo,2003,1033.8,46.53333333,8.6
AIR,Airolo,2004,1324.2,46.53333333,8.6
AIR,Airolo,2005,891.7,46.53333333,8.6
AIR,Airolo,2006,1220.6,46.53333333,8.6
AIR,Airolo,2007,1249,46.53333333,8.6
AIR,Airolo,2008,1978.2,46.53333333,8.6
AIR,Airolo,2009,1433.8,46.53333333,8.6
AIR,Airolo,2010,1506,46.53333333,8.6
AIR,Airolo,2011,1391.6,46.53333333,8.6
AIR,Airolo,2012,1676.2,46.53333333,8.6
AIR,Airolo,2013,1704.4,46.53333333,8.6
AIR,Airolo,2014,2180,46.53333333,8.6
AIR,Airolo,2015,1643.6,46.53333333,8.6
AIR,Airolo,2016,1591.9,46.53333333,8.6
AIR,Airolo,2017,1459.5,46.53333333,8.6
AIR,Airolo,2018,1987.1,46.53333333,8.6
AIR,Airolo,2019,2168.6,46.53333333,8.6
AIR,Airolo,2020,1474.9,46.53333333,8.6
AIR,Airolo,2021,1707.6,46.53333333,8.6
AIR,Airolo,2022,995.2,46.53333333,8.6
APT,Alpthal,1973,1886.1,47.06666667,8.716666667
APT,Alpthal,1974,2266.8,47.06666667,8.716666667
APT,Alpthal,1975,1933.6,47.06666667,8.716666667
APT,Alpthal,1976,1695.4,47.06666667,8.716666667
APT,Alpthal,1977,2082.7,47.06666667,8.716666667
APT,Alpthal,1978,2014.1,47.06666667,8.716666667
APT,Alpthal,1979,2193.1,47.06666667,8.716666667
APT,Alpthal,1980,2100.2,47.06666667,8.716666667
APT,Alpthal,1981,2560,47.06666667,8.716666667
APT,Alpthal,1982,2233.3,47.06666667,8.716666667
APT,Alpthal,1983,1785.7,47.06666667,8.716666667
APT,Alpthal,1984,2030.3,47.06666667,8.716666667
APT,Alpthal,1985,1883.6,47.06666667,8.716666667
APT,Alpthal,1986,2154.4,47.06666667,8.716666667
APT,Alpthal,1987,2197.4,47.06666667,8.716666667
APT,Alpthal,1988,2332.4,47.06666667,8.716666667
APT,Alpthal,1989,1817.9,47.06666667,8.716666667
APT,Alpthal,1990,2112,47.06666667,8.716666667
APT,Alpthal,1991,1904.3,47.06666667,8.716666667
APT,Alpthal,1992,2035.5,47.06666667,8.716666667
APT,Alpthal,1993,2200.7,47.06666667,8.716666667
APT,Alpthal,1994,2207.6,47.06666667,8.716666667
APT,Alpthal,1995,2561.9,47.06666667,8.716666667
APT,Alpthal,1996,1911.4,47.06666667,8.716666667
APT,Alpthal,1997,1936.3,47.06666667,8.716666667
APT,Alpthal,1998,2034.3,47.06666667,8.716666667
APT,Alpthal,1999,2761.6,47.06666667,8.716666667
APT,Alpthal,2000,2133.7,47.06666667,8.716666667
APT,Alpthal,2001,2552.4,47.06666667,8.716666667
APT,Alpthal,2002,2461.1,47.06666667,8.716666667
APT,Alpthal,2003,1644.1,47.06666667,8.716666667
APT,Alpthal,2004,1867.8,47.06666667,8.716666667
APT,Alpthal,2005,1883.4,47.06666667,8.716666667
APT,Alpthal,2006,2036.1,47.06666667,8.716666667
APT,Alpthal,2007,2382.7,47.06666667,8.716666667
APT,Alpthal,2008,2127.5,47.06666667,8.716666667
APT,Alpthal,2009,1979.4,47.06666667,8.716666667
APT,Alpthal,2010,2335,47.06666667,8.716666667
APT,Alpthal,2011,1872.4,47.06666667,8.716666667
APT,Alpthal,2012,2260,47.06666667,8.716666667
APT,Alpthal,2013,2059.6,47.06666667,8.716666667
APT,Alpthal,2014,2228.1,47.06666667,8.716666667
APT,Alpthal,2015,1715.1,47.06666667,8.716666667
APT,Alpthal,2016,2149.8,47.06666667,8.716666667
APT,Alpthal,2017,2356.1,47.06666667,8.716666667
APT,Alpthal,2018,1730.2,47.06666667,8.716666667
APT,Alpthal,2019,2180.4,47.06666667,8.716666667
APT,Alpthal,2020,1937.4,47.06666667,8.716666667
APT,Alpthal,2021,2396.3,47.06666667,8.716666667
APT,Alpthal,2022,1940.6,47.06666667,8.716666667
ALT,Altdorf,1930,1312.3,46.88333333,8.616666667
ALT,Altdorf,1931,1201.9,46.88333333,8.616666667
ALT,Altdorf,1932,1105.8,46.88333333,8.616666667
ALT,Altdorf,1933,1283.8,46.88333333,8.616666667
ALT,Altdorf,1934,1073.9,46.88333333,8.616666667
ALT,Altdorf,1935,1624.3,46.88333333,8.616666667
ALT,Altdorf,1936,1204.1,46.88333333,8.616666667
ALT,Altdorf,1937,1326.9,46.88333333,8.616666667
ALT,Altdorf,1938,1069.4,46.88333333,8.616666667
ALT,Altdorf,1939,1467.9,46.88333333,8.616666667
ALT,Altdorf,1940,1435.4,46.88333333,8.616666667
ALT,Altdorf,1941,1073.9,46.88333333,8.616666667
ALT,Altdorf,1942,1051.2,46.88333333,8.616666667
ALT,Altdorf,1943,926.1,46.88333333,8.616666667
ALT,Altdorf,1944,1284.2,46.88333333,8.616666667
ALT,Altdorf,1945,1441,46.88333333,8.616666667
ALT,Altdorf,1946,1058.9,46.88333333,8.616666667
ALT,Altdorf,1947,1132.5,46.88333333,8.616666667
ALT,Altdorf,1948,1089.1,46.88333333,8.616666667
ALT,Altdorf,1949,983,46.88333333,8.616666667
ALT,Altdorf,1950,1286,46.88333333,8.616666667
ALT,Altdorf,1951,1370.9,46.88333333,8.616666667
ALT,Altdorf,1952,1369.1,46.88333333,8.616666667
ALT,Altdorf,1953,986.6,46.88333333,8.616666667
ALT,Altdorf,1954,1494,46.88333333,8.616666667
ALT,Altdorf,1955,1251.7,46.88333333,8.616666667
